user_id,user_journey
468030,Homepage-Homepage-Course certificate-Upcoming courses-Career track certificate-Career tracks-Courses-Career tracks-Courses-Career tracks-Homepage-Homepage-Checkout-Checkout-Checkout
468083,Pricing-Course certificate-Upcoming courses-Coupon-Coupon
468096,Coupon
468114,Courses-Resources center-Homepage-Pricing-Homepage-Coupon-Homepage
468126,Homepage-Career tracks-Pricing-Pricing-Courses-Career tracks-Courses-Upcoming courses-Courses-Upcoming courses-About us-Instructors-Career track certificate-Career track certificate-Resources center-Other-Resources center-Other-Other-Checkout-Checkout
468130,Other-Other-Other-Coupon
468139,Homepage-Homepage-Homepage-Other-Career track certificate-Homepage-Homepage-Career track certificate-Checkout
468159,Courses-Courses-Course certificate-Pricing-Checkout-Pricing-Checkout-Pricing-Upcoming courses-Career tracks-Courses-Resources center-Resources center-Courses-Courses-Pricing-Course certificate-Upcoming courses-Other-Courses-Coupon-Homepage-Courses-Checkout-Checkout-Checkout
468179,Other-Checkout
468198,Homepage-Career tracks-Checkout-Career tracks-Career tracks-Checkout
468201,Homepage-Courses-Career track certificate-Coupon-Coupon-Homepage-Pricing-Checkout-Pricing-Checkout-Pricing-Homepage-Courses-Coupon
468214,Homepage-Pricing-Pricing-Checkout-Pricing-Checkout-Checkout-Checkout-Checkout-Coupon
468216,Homepage-Pricing-Courses-Coupon
468224,Homepage-Career tracks-Career tracks-Career tracks-Career tracks-Career track certificate-Career tracks-Courses-Career tracks-Career track certificate-Homepage-Pricing-Coupon
468228,Homepage-Courses-Career tracks-Upcoming courses-Resources center-Pricing-Homepage-Pricing-Checkout
468240,Homepage-Career track certificate-Career track certificate-Career tracks-Homepage-Checkout
468243,Homepage-Course certificate-Resources center-Courses-Homepage-Pricing-Checkout-Homepage-Homepage-Pricing-Checkout
468247,Coupon
468261,Coupon
468264,Coupon-Coupon
468278,Other-Coupon-Other-Other-Other
468298,Coupon
468319,Coupon
468346,Other-Career track certificate-Courses-Career tracks-Upcoming courses-Courses-Coupon
468397,Homepage-Career track certificate-Homepage-Career track certificate-Career tracks-Checkout-Coupon-Coupon-Checkout-Checkout-Homepage-Homepage-Pricing-Courses-Homepage-Pricing-Homepage-Pricing-Checkout-Homepage-Pricing-Checkout-Homepage-Pricing-Homepage-Pricing-Other-Career tracks-Homepage-Pricing-Pricing-Checkout-Homepage-Homepage-Homepage-Pricing-Homepage-Career tracks-Checkout-Homepage-Career track certificate-Coupon-Coupon-Homepage-Career tracks-Courses-Other-Coupon-Other-Coupon-Coupon
468402,Coupon-Coupon
468407,Coupon
468413,Courses-Checkout
468417,Homepage-Career tracks-Resources center-Homepage-Pricing-Homepage-Pricing-Checkout-Pricing-Courses-Checkout-Homepage-Coupon
468426,Homepage-Pricing-Homepage-Pricing-Homepage-Pricing-Checkout-Checkout
468450,Other-Career track certificate-Career tracks-Career tracks
468460,Homepage-Pricing-Checkout
468485,Homepage-Career tracks-Homepage-Homepage-Homepage-Homepage-Courses-Other-Coupon-Homepage-Homepage-Homepage-Checkout-Checkout-Checkout-Checkout-Checkout-Homepage-Checkout
468537,Coupon
468539,Coupon-Coupon-Checkout
468547,Pricing-Checkout-Pricing-Checkout-Checkout-Checkout
468549,Courses-Checkout
468570,Homepage-Course certificate-Courses-Pricing-Courses-Pricing-Courses-Homepage-Checkout-Checkout
468582,Homepage-Pricing-Checkout
468603,Coupon
468605,Homepage-Courses-Career tracks-Upcoming courses-Career track certificate-Pricing-Courses-Career track certificate-Career tracks-Career tracks-Courses-Career tracks-Homepage-Course certificate-Course certificate-Course certificate-Career track certificate-Career tracks-Homepage-Career tracks-Checkout
468634,Coupon
468670,Coupon
468682,Other-Pricing-Courses-Pricing-Checkout
468685,Homepage-Courses-Coupon
468702,Homepage-Career tracks-Checkout
468709,Coupon
468710,Coupon
468715,Homepage-Pricing-Resources center-Career tracks-Courses-Homepage-Upcoming courses-Pricing-Homepage-Pricing-Checkout-Homepage-Courses-Homepage-Career tracks-Upcoming courses-Career tracks-Courses-Homepage-Homepage-Courses-Career tracks-Upcoming courses-Career tracks-Career tracks-Coupon
468750,Homepage-Career track certificate-Homepage-Career track certificate-Course certificate-Courses-Coupon
468754,Homepage-Career tracks-Coupon
468768,Coupon-Coupon
468772,Homepage-Career tracks-Checkout-Homepage-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
468777,Other-Checkout-Pricing-Checkout
468833,Pricing-Checkout-Checkout
468839,Checkout
468844,Homepage-Career track certificate-Course certificate-Career track certificate-Course certificate-Career track certificate-Career tracks-Homepage-Pricing-Homepage-Pricing-Career tracks-Homepage-Career tracks-Checkout
468847,Homepage-Pricing-Career track certificate-Homepage-Pricing-Courses-Pricing-Upcoming courses-Career track certificate-Pricing-Homepage-Courses-Homepage-Pricing-Homepage-Career track certificate-Courses-Homepage-Pricing-Checkout-Pricing-Checkout-Pricing-Checkout-Pricing-Checkout-Pricing-Checkout
468859,Coupon
468869,Homepage-Pricing-Homepage-Homepage-Pricing-Pricing-Courses-Career tracks-Homepage-Checkout-Checkout-Checkout-Coupon
468897,Other-Checkout
468906,Homepage-Career tracks-Courses-Homepage-Checkout-Checkout
468907,Other-Checkout-Homepage-Career tracks-Career tracks-Checkout-Checkout-Checkout-Homepage-Homepage-Homepage-Pricing-Homepage-Pricing-Checkout-Homepage-Homepage-Other-Homepage-Checkout
468910,Other-Courses-Career track certificate-Coupon
468914,Homepage-Courses-Courses-Success stories-Upcoming courses-Career tracks-Career tracks-Courses-Career tracks-Career tracks-Courses-Checkout-Homepage-Instructors-Homepage-Instructors-Homepage-Career tracks-Coupon-Coupon-Checkout
468915,Coupon
468917,Coupon
468920,Homepage-Courses-Resources center-Pricing-Checkout-Resources center-Pricing-Checkout-Checkout
468927,Other-Career tracks-Homepage-Career track certificate-Career tracks-Upcoming courses-Career tracks-Homepage-Career track certificate-Resources center-Other-Other-Resources center-Other-Resources center-Other-Blog-Other-Blog-Other-Blog-Other-Blog-Other-Blog-Checkout
468961,Courses-Checkout
468970,Coupon
468973,Coupon-Coupon
468978,Coupon
469008,Coupon-Coupon
469021,Coupon
469024,Coupon
469060,Other-Homepage-Career track certificate-Career tracks-Pricing-Upcoming courses-Other-Courses-Checkout
469068,Homepage-Pricing-Coupon-Coupon-Checkout
469073,Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Coupon-Career tracks-Pricing-Career tracks-Career tracks-Courses-Career track certificate-Coupon-Coupon-Coupon
469094,Homepage-Pricing-Resources center-Other-Homepage-Blog-Homepage-Success stories-Blog-Other-Resources center-Career track certificate-Course certificate-Homepage-Courses-Career track certificate-Career track certificate-Courses-Career track certificate-Career tracks-Courses-Homepage-Career tracks-Career track certificate-Other-Course certificate-Coupon-Homepage-Pricing-Checkout
469102,Coupon-Coupon-Coupon
469106,Homepage-Courses-Courses-Career track certificate-Resources center-Other-Coupon
469121,Homepage-Pricing-Homepage-Other-Pricing-Other-Coupon-Coupon
469129,Other-Career track certificate-Coupon
469132,Coupon
469140,Courses-Other-Homepage-Pricing-Checkout-Homepage-Coupon-Other-Career track certificate-Career tracks-Courses
469146,Coupon
469153,Coupon
469162,Homepage-Courses-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Pricing-Pricing-Checkout
469209,Other-Homepage-Checkout-Checkout-Checkout-Checkout-Checkout
469214,Homepage-Checkout
469228,Checkout
469313,Other-Homepage-Homepage-Other-Homepage-Courses-Courses-Career tracks-Homepage-Pricing-Checkout-Coupon
469323,Homepage-Courses-Homepage-Homepage
469356,Courses-Courses-Pricing-Resources center-Pricing-Coupon
469375,Other-Other-Coupon-Coupon-Coupon
469383,Homepage-Other-Pricing-Homepage
469398,Other-Checkout-Homepage-Pricing-Other-Checkout-Checkout-Homepage-Checkout-Checkout-Checkout
469410,Homepage-Courses-Homepage-Courses-Pricing-Checkout-Courses-Homepage-Courses-Coupon
469479,Homepage-Homepage-Career track certificate-Course certificate-Career track certificate-Pricing-Pricing-Pricing-Courses-Homepage-Other-Homepage-Homepage-Career track certificate-Career tracks-Homepage-Career track certificate-Homepage-Checkout-Checkout-Homepage-Checkout-Checkout-Checkout-Checkout-Homepage
469533,Homepage-Homepage-Coupon
469709,Courses-Checkout
469721,Other-Homepage-Homepage-Checkout-Checkout
469785,Homepage-Homepage-Checkout-Checkout
469859,Other-Pricing-Career tracks-Other-Coupon
469922,Other-Homepage-Coupon
469931,Homepage-Checkout-Checkout
469961,Homepage-Pricing-Homepage-Career tracks-Courses-Homepage-Pricing-Checkout-Homepage-Resources center-Courses-Resources center-Courses-Career tracks-Courses-Courses-Career tracks-Courses-Homepage-Coupon-Coupon
469993,Homepage-Pricing-Courses-Homepage-Career track certificate-Career tracks-Career track certificate-Career tracks-Pricing-Checkout-Homepage-Pricing-Pricing-Courses-Homepage-Career tracks-Homepage-Career tracks-Courses-Career tracks-Career tracks-Courses-Homepage-Other-Homepage-Resources center-Homepage-Homepage-Pricing-Checkout-Pricing-Checkout-Homepage-Homepage-Coupon-Checkout-Checkout
470028,Homepage-Pricing-Checkout-Pricing-Courses-Courses-Courses-Career tracks-Courses-Career tracks-Upcoming courses-Resources center-Resources center-Career track certificate-Instructors-About us-About us-Courses-Course certificate-Career track certificate-Career tracks-Courses-Homepage-Pricing-Checkout-Homepage-Pricing-Homepage-Courses-Pricing-Other-Upcoming courses-Career tracks-Homepage-Homepage-Pricing-Checkout
470102,Checkout
470224,Homepage-Courses-Pricing-Pricing-Checkout
470262,Courses-Checkout
470307,Career tracks-Coupon
470344,Pricing-Checkout
470350,Homepage-Homepage-Course certificate-Career track certificate-Career track certificate-Career tracks-Courses-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Courses-Career tracks-Career track certificate-Career tracks-Courses-Homepage-Checkout-Checkout-Checkout-Homepage-Checkout-Checkout-Homepage-Courses-Homepage-Courses
470366,Homepage-Homepage-Checkout
470403,Homepage-Pricing-Courses-Career track certificate-Courses-Resources center-Resources center-Courses-Pricing-Courses-Pricing-Courses-Courses-Career tracks-Courses-Pricing-Checkout-Checkout
470435,Homepage-Career tracks-Checkout
470437,Homepage-Career tracks-Checkout
470478,Homepage-Checkout-Checkout
470656,Homepage-Career track certificate-Pricing-Courses-Homepage-Homepage-Courses-Homepage-Homepage-Homepage-Checkout-Homepage-Homepage-Checkout-Homepage-Homepage-Checkout-Homepage-Homepage-Checkout-Checkout
470950,Homepage
470963,Homepage-Homepage-Coupon
471001,Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Checkout
471019,Homepage-Checkout
471234,Other-Courses-Homepage-Pricing-Checkout-Pricing-Homepage-Pricing-Checkout-Homepage-Homepage-Coupon
471328,Coupon
471413,Homepage-Career tracks-Pricing-Homepage-Pricing-Homepage-Other-Course certificate-Resources center-Courses-Other-Courses-Homepage-Homepage-Pricing-Courses-Other-Other-Homepage-Other-Homepage-Checkout-Checkout
471435,Homepage-Courses-Courses-Career tracks-Courses-Pricing-Career tracks-Courses-Upcoming courses-Career tracks-Homepage-Homepage-Coupon
471544,Homepage-Checkout
471607,Homepage-Homepage-Pricing-Homepage-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Coupon-Coupon
471616,Pricing-Checkout
471625,Checkout
471666,Other-Checkout-Checkout
471686,Homepage-Career tracks-Other-Career tracks-Pricing-Career tracks-Pricing-Career tracks-Career tracks-Pricing-Career tracks-Homepage-Career tracks-Pricing-Career tracks-Courses-Career track certificate-Career tracks-Courses-Career tracks-Courses-Checkout-Checkout-Checkout-Checkout
471772,Coupon-Coupon
471779,Homepage-Checkout-Checkout
471876,Other-Other-Other-Coupon-Coupon
471896,Homepage-Homepage-Pricing-Homepage-Homepage-Pricing-Pricing-Checkout-Checkout-Checkout
471936,Courses-Courses-Checkout
472133,Career tracks-Courses-Courses-Pricing-Career tracks-Courses-Checkout-Pricing-Checkout
472275,Homepage-Checkout
472292,Homepage-Career track certificate-Courses-Homepage-Pricing-Checkout
472312,Pricing-Checkout-Homepage-Resources center-Other-Career tracks-Upcoming courses-Courses-Career tracks-Checkout-Coupon-Coupon-Coupon-Homepage-Coupon-Coupon-Coupon
472385,Courses-Pricing-Pricing-Career tracks
472395,Homepage-Course certificate-Career track certificate-Career tracks-Homepage-Homepage-Course certificate-Career track certificate-Career track certificate-Homepage-Other-Homepage-Homepage-Homepage-Homepage-Checkout-Checkout
472407,Homepage-Checkout
472417,Homepage-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
472504,Coupon-Coupon
472534,Homepage-Pricing-Other-Checkout
472536,Homepage-Pricing-Checkout-Pricing-Resources center-Pricing-Checkout-Resources center-Homepage-Homepage-Homepage-Checkout-Checkout
472540,Homepage-Courses-Checkout
472587,Other-Checkout-Checkout-Checkout-Checkout
472640,Courses-Resources center-Other-Homepage-Other-Checkout
472714,Courses-Homepage-Checkout-Checkout-Checkout
472764,Courses-Courses-Checkout
472824,Homepage-Homepage-Courses-Homepage-Homepage-Homepage-Homepage-Checkout-Checkout-Checkout
472863,Career tracks-Pricing-Checkout-Checkout
472904,Coupon-Coupon-Coupon
472929,Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Homepage-Pricing-Coupon
473149,Career tracks-Checkout
473220,Homepage-Career track certificate-Homepage-Career track certificate-Career tracks-Career tracks-Courses-Homepage-Career track certificate-Career tracks-Career tracks-Checkout
473226,Homepage
473235,Coupon
473288,Other-Checkout
473320,Homepage-Courses-Homepage-Homepage-Checkout-Checkout-Checkout-Checkout-Checkout
473362,Homepage-Courses-Pricing-Homepage-Career tracks-Career track certificate-Instructors-Courses-Career tracks-Checkout-Checkout-Homepage-Homepage-Pricing-Career tracks-Pricing-Pricing-Checkout-Homepage-Career tracks-Career tracks-Pricing-Checkout-Pricing-Career tracks-Pricing-Career tracks-Resources center-Upcoming courses-Courses-Courses-Pricing-Courses-Pricing-Checkout-Courses-Coupon-Coupon-Coupon-Checkout-Checkout
473410,Homepage-Checkout
473521,Homepage-Homepage-Pricing-Pricing-Coupon-Checkout-Checkout
473558,Homepage-Homepage-Coupon
473590,Courses-Checkout
473658,Homepage-Homepage-Checkout
473724,Other-Course certificate-Career track certificate-Course certificate-Career track certificate-Career tracks-Homepage-Checkout
473762,Homepage-Resources center-Other-Resources center-Homepage-Career track certificate-Career tracks-Career tracks-Other-Coupon
473792,Homepage-Homepage-Courses-Courses-Pricing-Courses-Career track certificate-Resources center-Course certificate-Career tracks-Courses-Courses-Career tracks-Courses-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Upcoming courses-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Homepage-Homepage-Homepage-Coupon
473826,Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Career tracks-Checkout-Checkout-Checkout-Checkout-Checkout
473972,Homepage-Career tracks-Checkout
473973,Homepage
473999,Courses-Checkout-Checkout
474038,Homepage-Courses-Pricing-Resources center-Career tracks-Upcoming courses-Career tracks-Upcoming courses-Courses-Courses-Course certificate-Career tracks-Courses-Courses-Checkout
474142,Homepage-Career track certificate-Homepage-Course certificate-Career tracks-Homepage-Career track certificate-Pricing-Career track certificate-Course certificate-Career tracks-Career track certificate-Courses-Pricing-Homepage-Homepage-Career track certificate-Resources center-Course certificate-Career tracks-Upcoming courses-Career track certificate-Career tracks-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career track certificate-Career tracks-Career track certificate-Pricing-Homepage-Pricing-Career tracks-Other-Coupon
474143,Homepage-Course certificate-Course certificate-Pricing-Homepage-Course certificate-Homepage-Checkout
474256,Checkout
474346,Homepage-Career tracks-Homepage-Checkout
474383,Homepage-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
474403,Checkout
474406,Homepage-Other-Homepage-Resources center-Other-Pricing-Homepage-Homepage-Checkout-Checkout-Checkout-Checkout-Homepage-Checkout
474415,Homepage-Pricing-Other-Checkout-Checkout
474515,Coupon
474521,Homepage-Career tracks-Homepage-Career tracks-Homepage-Pricing-Checkout
474592,Homepage-Career tracks-Pricing-Checkout-Checkout
474730,Homepage-Career tracks-Homepage-Checkout-Checkout-Checkout-Checkout
474972,Homepage-Course certificate-Career track certificate-Career tracks-Pricing-Career track certificate-Career tracks-Checkout
474983,Homepage-Career track certificate-Career tracks-Courses-Pricing-Courses-Resources center-Other-Pricing-Pricing-Courses-Homepage-Coupon
475039,Homepage-Career tracks-Career tracks-Pricing-Homepage-Homepage-Homepage-Homepage-Course certificate-Homepage-Checkout
475043,Homepage-Homepage-Homepage-Coupon-Coupon
475078,Homepage-Pricing-Homepage-Checkout-Checkout-Checkout-Checkout
475136,Homepage-Checkout
475159,Homepage-Career tracks-Coupon
475286,Career track certificate-Career track certificate-Homepage-Career track certificate-Success stories-Checkout-Checkout-Checkout-Checkout
475366,Homepage-Career tracks-Courses-Homepage-Homepage-Homepage-Homepage-Checkout-Checkout-Checkout-Homepage-Checkout
475623,Homepage-Pricing-Courses-Courses-Pricing-Courses-Checkout
475698,Homepage-Career tracks-Homepage-Other-Courses-Homepage-Pricing-Homepage-Pricing-Checkout
475701,Homepage-Career tracks-Courses-Career tracks-Career track certificate-Courses-Course certificate-Career track certificate-Career tracks-Career tracks-Pricing-Career tracks-Checkout
475747,Pricing-Checkout-Homepage-Checkout
475774,Coupon-Pricing-Checkout-Pricing-Checkout-Pricing-Coupon
475782,Homepage-Courses-Coupon
475920,Coupon
475985,Other-Other-Other
475991,Homepage-Homepage-Course certificate-Career track certificate-Courses-Courses-Career tracks-Courses-Homepage-Courses-Homepage-Course certificate-Career track certificate-Pricing-Checkout-Pricing-Checkout-Homepage-Courses-Courses-Other-Homepage-Homepage-Checkout-Checkout
476068,Pricing-Pricing-Checkout
476069,Homepage-Homepage-Other-Courses-Other-Resources center-Checkout
476093,Coupon-Coupon
476098,Other-Checkout
476110,Homepage-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Homepage-Checkout-Checkout-Checkout-Homepage-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
476129,Coupon
476251,Other-Other-Other
476302,Coupon-Homepage-Pricing-Course certificate-Course certificate-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Courses-Career track certificate-Pricing-Checkout-Pricing-Checkout-Pricing-Other-Pricing-Checkout-Checkout-Checkout-Homepage-Pricing-Checkout-Pricing-Checkout-Homepage-Homepage-Resources center-Other-Resources center-Other-Checkout-Course certificate-Other-Resources center-Courses-Pricing-Checkout
476566,Homepage-Courses-Homepage-Career tracks-Career tracks-Checkout
476580,Homepage-Pricing-Courses-Pricing-Checkout-Checkout
476763,Other-Course certificate-Checkout
476848,Homepage-Courses-Homepage-Courses-Career tracks-Courses-Courses-Pricing-Courses-Homepage-Pricing-Resources center-Courses-Resources center-Other-Pricing-Resources center-Resources center-Resources center-Pricing-Courses-Checkout
477022,Coupon-Coupon
477323,Instructors-Career track certificate-Career tracks-Courses-Career tracks-Homepage-Pricing-Pricing-Homepage-Career track certificate-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Pricing-Career track certificate-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Resources center-Upcoming courses-Career tracks-Other-Success stories-Pricing-Career track certificate-Career tracks-Courses-Career tracks-Career track certificate-Career tracks-Courses-Career tracks-Courses-Career tracks-Pricing-Checkout-Homepage
477463,Homepage-Career tracks-Career tracks-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Pricing-Career tracks-Course certificate-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Courses-Checkout-Checkout
477604,Homepage-Checkout-Checkout
477976,Homepage-Courses-Homepage-Checkout
478040,Homepage-Coupon-Checkout-Checkout-Checkout-Checkout-Checkout-Homepage-Checkout-Other-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Homepage-Checkout
478049,Homepage-Homepage-Other-Courses-Career tracks-Success stories-Career tracks-Success stories-Other-Pricing-Homepage-Checkout-Other-Success stories-Coupon-Homepage-Homepage-Checkout
478081,Homepage-Homepage-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
478228,Homepage-Checkout-Checkout-Checkout-Homepage-Checkout-Checkout-Checkout-Checkout
478251,Courses-Checkout
478314,Coupon
478421,Coupon
478854,Coupon-Coupon
478956,Homepage-Checkout-Checkout
479048,Other-Pricing-Success stories-Resources center-Success stories-Checkout-Checkout
479087,Other
479115,Other-Other-Other
479150,Courses-Checkout
479193,Courses-Checkout
479260,Homepage-Courses-Courses-Checkout-Checkout-Homepage-Checkout-Checkout-Checkout
479276,Homepage-Instructors-Homepage-Courses-Career tracks-Courses-Career tracks-Coupon-Coupon
479353,Homepage-Courses-Career tracks-Career track certificate-Course certificate-Pricing-Checkout-Checkout-Checkout-Checkout-Checkout-Homepage-Courses-Checkout-Checkout-Homepage-Pricing-Checkout-Checkout-Checkout-Checkout-Pricing-Checkout-Pricing-Pricing-Checkout
479372,Checkout
479391,Pricing-Checkout-Checkout-Checkout
479498,Coupon
479504,Other-Coupon-Checkout-Coupon-Coupon
479574,Homepage-Career track certificate-Career track certificate-Pricing-Other-Pricing-Checkout-Homepage-Pricing-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Homepage-Homepage-Homepage-Courses-Homepage-Career tracks-Homepage-Homepage-Checkout-Checkout-Homepage-Checkout
479580,Coupon-Coupon
479607,Coupon
479981,Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Checkout-Checkout
479986,Other-Other
480532,Coupon
480615,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Resources center-Other-Checkout-Checkout
480655,Homepage
480663,Homepage-Career tracks-Pricing-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Checkout-Checkout-Homepage-Checkout-Checkout-Checkout
480685,Homepage-Course certificate-Pricing-Courses-Homepage-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Homepage-Checkout
481147,Other-Other-Other-Other-Other-Other
481415,Other-Other-Other-Other-Other-Other-Other
481441,Homepage-Homepage-Homepage-Homepage-Homepage-Pricing-Homepage-Homepage-Pricing-Homepage-Pricing-Pricing-Pricing-Other-Other-Other-Other-Other-Other-Other-Other-Other
481765,Other-Other-Other-Other
481795,Homepage-Pricing-Checkout-Checkout
481817,Other-Other
481898,Other-Checkout
481937,Other-Other-Other-Other
482184,Other
482290,Homepage-Pricing-Career track certificate-Pricing-Courses-Course certificate-Courses-Career tracks-Courses-Career tracks-Pricing-Coupon
482356,Other-Other-Other-Other-Other-Other
482517,Other-Other
483339,Checkout
483547,Other-Other
483659,Other-Homepage-Homepage-Other-Homepage-Homepage-Other-Coupon
483925,Other-Pricing-Coupon
484742,Other-Other-Other
484804,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
484842,Homepage-Courses-Courses-Other-Coupon-Courses-Checkout
484881,Homepage-Homepage-Pricing-Career track certificate-Courses-Homepage-Pricing-Career tracks-Courses-Career tracks-Other-Career track certificate-About us-Upcoming courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Homepage-Homepage-Pricing-Coupon
485413,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Pricing-Other-Other-Other
485840,Homepage-Courses-Homepage-Checkout
486037,Other-Other-Other
486142,Other-Other-Other-Other
486414,Courses-Checkout
486523,Homepage-Pricing-Homepage-Checkout-Checkout-Checkout
486604,Homepage-Pricing-Homepage-Career tracks-Pricing-Other-Pricing-Pricing-Coupon
486612,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
486736,Other-Homepage-Checkout-Other-Homepage-Checkout-Checkout
486754,Other-Other-Other-Other-Other-Other
486891,Other-Other
487499,Other-Other-Other-Other
487565,Other-Homepage-Homepage-Resources center-Homepage-Homepage-Resources center-Homepage-Career tracks-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
487592,Homepage-Courses-Pricing-Homepage-Courses-Checkout-Checkout-Resources center-Resources center-Other-Resources center-Other-Other-Resources center-Checkout-Checkout
487692,Other-Other
487732,Coupon
487797,Other-Other-Other-Other-Other-Other-Other
488323,Homepage-Courses-Homepage-Pricing-Homepage-Career tracks-Other-Checkout-Checkout-Checkout
488416,Courses-Checkout-Checkout
488474,Other-Other-Other-Other
488477,Homepage-Checkout
488590,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
489020,Other-Other-Other
489300,Coupon
489305,Coupon
489409,Other-Other-Other
489757,Other-Other
489879,Homepage-Career tracks-Homepage-Career tracks-Career tracks-Homepage-Homepage-Checkout-Coupon
490234,Other-Other-Other-Other-Other-Other-Other-Other-Other
490287,Homepage-Pricing-Upcoming courses-Courses-Upcoming courses-Checkout
490310,Other-Courses-Pricing-Homepage-Course certificate-Courses-Checkout-Checkout
490353,Other-Other-Other-Other-Other-Other-Other-Other-Other
490581,Career tracks-Homepage-Homepage-Homepage-Career tracks-Courses-Checkout-Coupon
490645,Homepage-Pricing-Pricing-Courses-Career tracks-Homepage-Homepage-Courses-Homepage-Pricing-Homepage-Pricing-Homepage-Homepage-Career tracks-Courses-Career tracks-Instructors-Courses-Pricing-Homepage-Pricing-Homepage
490646,Coupon
490648,Other-Other-Other-Other
490935,Other-Other-Other-Other-Other
491365,Other-Other-Other-Coupon-Coupon
491597,Homepage-Checkout-Checkout-Checkout
491618,Homepage-Pricing-Pricing-Courses-Resources center-Career track certificate-Courses-Checkout
491840,Homepage-Career tracks-Homepage-Pricing-Resources center-Resources center-Checkout-Checkout
492088,Other-Other-Other-Other-Other-Other-Other-Other-Other
492205,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
492224,Homepage-Course certificate-Pricing-Career track certificate-Homepage-Pricing-Other-Success stories-Checkout
492312,Coupon-Coupon-Coupon-Coupon
492615,Other-Other-Other-Other-Other-Other-Other-Other
493209,Homepage-Career track certificate-Course certificate-Courses-Career tracks-Other-Checkout
493296,Homepage-Checkout-Checkout-Checkout
493332,Career tracks-Homepage-Homepage-Homepage-Checkout-Checkout-Coupon-Checkout-Checkout
493343,Homepage-Checkout
493403,Homepage-Pricing-Career track certificate-Course certificate-Courses-Other-Coupon-Checkout-Checkout
493439,Other-Other-Other-Other-Other-Other-Other
493510,Other-Other-Other-Other
493723,Homepage-Career tracks-Courses-Homepage-Homepage-Checkout
493781,Coupon
493914,Pricing-Courses-Career track certificate-Career tracks-Courses-Checkout
493923,Homepage-Homepage-Pricing-Homepage-Courses-Homepage-Homepage-Homepage-Checkout
494199,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
494374,Other-Other-Other-Other-Other
494682,Pricing-Coupon
494927,Courses-Checkout-Checkout
495071,Pricing-Course certificate-Course certificate-Checkout-Checkout
495307,Homepage-Courses-Checkout
495474,Homepage-Career tracks-Pricing-Career tracks-Homepage-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Checkout-Checkout
